"Year","Event","DataCards","Deaths","Houses.Ruined","Affected","Monetary.LossUSD","Event_Severity","Event_factor"
"2006","LANDSLIDE",6,7,50,238,1097811,117,18
"2006","LIQUEFACTION",10,6,60,1607,0,60,19
"2006","RAINS",3,8,267,0,0,267,22
"2006","STRUCTURAL COLLAPSE",11,6,32,0,0,55,29
"2006","THUNDER STORM",9,40,0,0,0,444,32
"2007","ACCIDENT",52,25,0,0,0,48,1
"2007","BIOLOGICAL",4,0,0,0,0,0,4
"2007","EARTHQUAKE",2,0,0,0,0,0,9
"2007","EPIDEMIC",695,260,0,0,0,37,10
"2007","FIRE",1,0,0,0,0,0,13
"2007","FLASH FLOOD",2,15,0,0,0,750,14
"2007","FLOOD",18,8,871,43,600000,44,15
"2007","LANDSLIDE",20,10,3,242,0,50,18
"2007","LIQUEFACTION",71,79,548,252,0,111,19
"2007","RAINS",5,4,89,188,0,80,22
"2007","STRUCTURAL COLLAPSE",6,0,379,0,0,0,29
"2007","THUNDER STORM",10,22,0,0,0,220,32
"2008","ACCIDENT",58,0,0,0,0,0,1
"2008","EARTHQUAKE",1,0,0,0,0,0,9
"2008","EPIDEMIC",815,167,0,0,0,20,10
"2008","FIRE",2,0,21,0,0,0,13
"2008","FLASH FLOOD",1,0,0,0,0,0,14
"2008","FLOOD",40,70,6959,5534,52848884,175,15
"2008","LANDSLIDE",9,0,0,0,0,0,18
"2008","LIQUEFACTION",44,11,3826,867,47751614,25,19
"2008","SAND STORM",2,0,0,0,0,0,24
"2008","THUNDER STORM",2,10,0,0,0,500,32
"2009","ACCIDENT",1,0,0,0,0,0,1
"2009","EARTHQUAKE",1,0,0,0,0,0,9
"2009","EPIDEMIC",1299,597,0,0,0,46,10
"2009","FLOOD",3,1,25,0,0,33,15
"2009","LANDSLIDE",4,13,3,11,0,325,18
"2009","LIQUEFACTION",20,6,29,11,0,30,19
"2009","STRUCTURAL COLLAPSE",1,0,2,0,0,0,29
"2010","BIOLOGICAL",1,0,0,0,0,0,4
"2010","COASTAL EROSION",1,1,0,0,0,100,5
"2010","CYCLONE",1,2,64,0,0,200,6
"2010","EARTHQUAKE",2,0,0,0,0,0,9
"2010","EPIDEMIC",86,11,0,742,0,13,10
"2010","FLOOD",4,6,1,6,0,150,15
"2010","LANDSLIDE",8,9,35,7,480000,112,18
"2010","LIQUEFACTION",68,78,170,0,204000,115,19
"2010","RAINS",8,8,1,0,0,100,22
"2010","STRUCTURAL COLLAPSE",3,10,3,10,0,333,29
"2010","SURGE",1,0,0,0,0,0,31
"2010","THUNDER STORM",4,10,0,0,0,250,32
"2010","TORNADO",1,0,0,0,0,0,33
"2021","EPIDEMIC",3,0,0,0,0,0,10
"2022","ACCIDENT",429,246,0,17,0,57,1
"2022","ARMED CONFLICT",14,14,0,0,0,100,2
"2022","ASPHYXIA",1,2,0,0,0,200,3
"2022","DROPP OFF",1,1,0,0,0,100,7
"2022","EPIDEMIC",127,16,0,341,0,13,10
"2022","EXPLOSION",39,48,0,0,0,123,11
"2022","FALL INTO A WELL",2,2,0,0,0,100,12
"2022","FIRE",5,2,0,0,0,40,13
"2022","FLOOD",15,4,0,7,0,27,15
"2022","GUNSHOT",54,32,0,0,0,59,16
"2022","PROJECTILE",10,4,0,4,0,40,21
"2022","RAINS",9,21,1,0,0,233,22
"2022","ROCK COLLAPSE",2,1,0,0,0,50,23
"2022","SINKING",7,16,0,0,0,229,25
"2022","STORM",1,1,0,0,0,100,27
"2022","THUNDER STORM",3,5,0,0,0,167,32
"2022","WAR",5,7,0,0,0,140,35
"2023","ACCIDENT",181,153,0,7,0,85,1
"2023","ARMED CONFLICT",1,1,0,0,0,100,2
"2023","EPIDEMIC",5,6,18,99,0,120,10
"2023","EXPLOSION",2,16,0,0,0,800,11
"2023","FLOOD",5,2,0,0,0,40,15
"2023","GUNSHOT",4,2,0,0,0,50,16
"2023","WAR",1,1,0,0,0,100,35
