Year,Event, DataCards, Deaths, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Losses $USD, Losses $Local
2015,HEAVY RAINS,12,0,4,66,0,285,0,0
2015,LANDSLIDE,35,7,11,150,0,810,0,0
2015,LEAK OR SPILL,8,0,0,0,0,30415,0,0
2015,LIGHTNING,44,23,1,31,0,188,0,0
2015,ROCK FALL,19,2,4,25,0,385,0,0
2015,STRONG WIND,99,0,99,925,0,3987,0,0
2015,Subsidence,1,0,0,0,0,90,0,0
2015,TIDAL WAVE,3,2,0,0,0,19,0,0
2015,TORNADO,2,0,18,41,0,185,0,0
2015,TREE FALLEN,38,3,5,41,0,181,0,0
2015,WALL COLLAPSE,9,1,2,8,0,51,0,0
2016,ANIMAL ATTACK,4,1,0,0,0,4,0,0
2016,BOAT CAPSIZE,1,5,0,0,0,0,0,0
2016,coastal erosion,1,0,0,0,0,33,0,0
2016,CUTTING FAILURE,44,9,30,591,0,14041,0,0
2016,DROUGHT,194,0,0,0,0,1068794,0,0
2016,DROWNING,14,13,0,0,0,14,0,0
2016,Electrocution,1,1,0,8,0,30,0,0
2016,EXPLOSION,1,1,161,345,0,7948,0,0
2016,FIRE,28,4,53,16,0,282,0,0
2016,FLOOD,209,26,379,2518,0,444505,0,0
2016,GROUND VIBRATIO,1,0,0,1,0,2,0,0
2016,HEAVY RAINS,14,0,6,31,0,4328,0,0
2016,LANDSLIDE,20,67,244,1776,0,28270,0,0
2016,LIGHTNING,29,9,6,25,0,154,0,0
2016,RETAINING WF,2,0,0,3,0,20,0,0
2016,STRONG WIND,83,4,59,1838,0,7111,0,0
2016,TREE FALLEN,45,1,12,127,0,556,0,0
2016,WALL COLLAPSE,2,0,2,0,0,7,0,0
2017,ANIMAL ATTACK,15,10,2,7,0,43,0,0
2017,BOAT CAPSIZE,2,16,0,0,0,3,0,0
2017,coastal erosion,1,0,0,3,0,14,0,0
2017,Collapse of building,4,1,0,1,0,12,0,0
2017,Collapse of Gabage Fill,1,32,60,22,0,1782,0,0
2017,Collapse of Mine,1,2,0,0,0,0,0,0
2017,CUTTING FAILURE,42,6,24,254,0,7748,0,0
2017,DROUGHT,259,0,0,0,0,2876434,0,0
2017,DROWNING,23,40,0,0,0,39,0,0
2017,FIRE,45,4,19,24,0,357,0,0
2017,FLOOD,128,118,1370,10379,0,666244,0,0
2017,FOREST FIRE,68,0,0,0,0,0,0,0
2017,HEAVY RAINS,48,3,41,1567,0,10565,0,0
2017,LANDSLIDE,14,96,301,1308,0,129949,0,0
2017,LIGHTNING,32,14,2,40,0,268,0,0
2017,ROCK FALL,7,0,0,7,0,24,0,0
2017,STRONG WIND,301,13,855,33187,0,128653,0,0
2017,TREE FALLEN,53,1,5,103,0,469,0,0
2017,WALL COLLAPSE,1,0,0,1,0,6,0,0
2018,ACCIDENT,327,333,0,0,0,655,0,0
2018,ANIMAL ATTACK,35,19,0,9,0,99,0,0
2018,BOAT CAPSIZE,5,7,0,0,0,20,0,0
2018,Chemical,1,5,0,0,0,0,0,0
2018,Collapse of building,2,14,0,0,0,0,0,0
2018,CUTTING FAILURE,128,1,28,709,0,4618,0,0
2018,CYCLONE,16,0,89,978,0,5626,0,0
2018,DROUGHT,127,0,0,0,0,925947,0,0
2018,DROWNING,85,89,0,0,0,133,0,0
2018,Electrocution,4,4,0,0,0,2,0,0
2018,FIRE,90,2,56,31,0,445,0,0
2018,FLASH FLOOD,18,1,3,66,0,2931,0,0
2018,FLOOD,272,27,781,11090,0,452798,0,0
2018,HEAVY RAINS,84,8,224,1582,0,19511,0,0
2018,LANDSLIDE,20,1,10,97,0,2246,0,0
2018,LIGHTNING,132,24,6,199,0,1125,0,0
2018,ROCK FALL,29,0,0,40,0,572,0,0
2018,STRONG WIND,702,14,200,7334,0,30633,0,0
2018,Subsidence,1,0,0,1,0,3,0,0
2018,TORNADO,1,0,0,6,0,21,0,0
2018,TREE FALLEN,18,1,1,34,0,123,0,0
2018,WALL COLLAPSE,10,0,0,12,0,63,0,0
2019,ANIMAL ATTACK,14,9,0,6,0,29,0,0
2019,BOAT CAPSIZE,2,1,0,0,0,11,0,0
2019,Chemical,1,1,0,0,0,10,0,0
2019,coastal erosion,3,0,0,0,0,13,0,0
2019,CUTTING FAILURE,101,1,23,258,0,1723,0,0
2019,CYCLONE,2,0,1,10,0,37,0,0
2019,DROUGHT,201,0,0,0,0,935098,0,0
2019,DROWNING,24,32,0,0,0,71,0,0
2019,Electrocution,1,1,0,0,0,7,0,0
2019,FIRE,76,1,104,65,0,794,0,0
2019,FLASH FLOOD,25,0,10,142,0,9892,0,0
2019,FLOOD,305,13,142,6841,0,579428,0,0
2019,HEAVY RAINS,2,0,0,3,0,164,0,0
2019,LANDSLIDE,38,4,14,130,0,2388,0,0
2019,LIGHTNING,126,17,2,253,0,1304,0,0
2019,ROCK FALL,27,0,3,22,0,271,0,0
2019,STRONG WIND,1024,26,174,12046,0,50901,0,0
2019,TORNADO,3,0,33,115,0,482,0,0
2019,TREE FALLEN,19,0,0,23,0,104,0,0
2019,WALL COLLAPSE,11,0,0,10,0,41,0,0
2020,ACCIDENT,46,53,0,0,0,108,0,0
2020,ANIMAL ATTACK,6,5,0,0,0,18,0,0
2020,CUTTING FAILURE,2,0,1,1,0,11,0,0
2020,DROWNING,16,23,0,0,0,25,0,0
2020,Electrocution,2,2,0,0,0,2,0,0
2020,FIRE,27,0,16,12,0,182,0,0
2020,FLOOD,1,0,5,45,0,476,0,0
2020,LIGHTNING,1,0,0,5,0,19,0,0
2020,ROCK FALL,1,0,0,1,0,5,0,0
2020,STRONG WIND,48,0,1,48,0,217,0,0
TOTAL,,130134,36943,158253,529181,,42342226,,26324400
