Year,Event, DataCards, Deaths, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Losses $USD, Losses $Local
2018,RICE YELLOW MOTTLE VIRUS,1,0,1880,0,5782,5782,8178.569,18360000
2018,Strong winds,4,0,0,2,130,130,36421.8164,82120000
2018,STRUCTURAL COLLAPSE,6,1,2,41,179,214,4487.3466,10173300
2018,WINDSTORM,1,0,0,6,6,30,0,0
2019,ACCIDENT,1,2,0,0,2,2,0,0
2019,ACCIDENTS,1,1,0,0,1,1,0,0
2019,AFLATOXIN,2,3,0,0,32,32,0,0
2019,EARTHQUAKE,4,0,0,26,66,110,3612.4355,8269375
2019,EPIDEMIC,1,2,0,0,9,0,0,0
2019,FIRE,18,106,11,10,429,453,112542.3356,260184250
2019,FLOOD,73,196,3427,19903,70822,76439,10525708.4,15519249266
2019,fungal toxins,1,0,0,0,31,31,1397.6489,3200000
2019,HAILSTORM,2,0,1,111,1733,2198,0,0
2019,HEAVY RAINFALL & STRONG WINDS,10,5,63,124,921,1999,53620.39,160250000
2019,LANDSLIDE,6,7,8,0,47,46,0,0
2019,Lightning,7,12,0,0,56,56,3477.16,8000000
2019,MINE ACCIDENT,2,2,0,0,5,5,0,0
2019,OTHER,3,2,5,0,27,27,0,0
2019,RAINS,18,13,1307,109,49407,49997,236833.0678,541678260
2019,Strong winds,20,2,130,612,2364,4096,196485.3482,429482300
2019,STRUCTURAL COLLAPSE,3,2,4,11,193,193,3501.1184,8003000
2019,WILD ANIMALS,1,0,0,0,0,0,961.715,2200000
2019,WINDSTORM,1,0,0,1,3,3,0,0
2020,ACCIDENT,3,3,0,0,3,3,0,0
2020,AFLATOXIN,1,1,0,0,16,15,0,0
2020,ANIMAL DISEASES,1,0,0,0,10,10,8627.052,19750000
2020,CYCLONE,1,0,0,1,5,5,0,0
2020,DROUGHT,1,0,0,0,27708,0,195653,450000000
2020,EARTHQUAKE,1,0,0,0,0,0,0,0
2020,FIRE,28,0,1,2,7359,7363,3504254.376,4516993935
2020,FLOOD,86,131,10165,28998,121049,128696,8645095.199,19790024737
2020,HEAVY RAINFALL & STRONG WINDS,2,1,404,932,0,0,0,0
2020,HOUSE FIRE ACCIDENT,2,1,1,0,0,0,0,0
2020,LANDSLIDE,8,6,58,13,225,225,0,0
2020,Lightning,1,4,0,80,10,80,0,0
2020,RAINS,32,8,1180,839,42270,44355,330587.0871,990864575
2020,Strong winds,11,1,30,304,125,309,112558.0144,259547900
2020,STRUCTURAL COLLAPSE,7,3,146,54,621,633,5210.5774,11935500
2020,SURGE,2,0,50,49,175,175,0,0
2020,THUNDERSTORM,1,0,0,0,0,0,3477.16,8000000
2020,VOLCANO,1,0,5,0,25,25,0,0
2020,WILD ANIMALS,1,0,46,10,56,280,0,0
2020,WINDSTORM,1,0,0,0,0,0,0,0
2021,EARTHQUAKE,1,1,155,18,1467,1467,2522436.45,5509765000
2021,FIRE,1,0,0,0,0,0,4482.9938,10000000
2021,FLOOD,21,9,1667,4082,21856,35361,0,0
2021,RAINS,5,2,20,96,344,417,58685.4973,78571910.67
2021,Strong winds,3,0,4,4,3300,3300,33348.966,46045435
TOTAL,,1262,5335,34450,158687,1009417,5844875,73079731.12,1.28875E+11
