Year,Event, DataCards, Deaths, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Losses $USD, Losses $Local
2012,Fire,8,2,10,20,1,2,0,0
2012,Flood,5,15,38,572,0,0,0,0
2012,Forest fire,1,0,0,0,0,0,0,0
2012,Landslide,1,0,0,11,0,0,0,0
2012,Maritime disaster,1,63,0,0,0,112,0,0
2012,Thunder,1,0,0,0,0,0,0,0
2012,Traffic accident,3,17,0,0,0,69,0,0
2013,Avalanche,4,4,0,0,0,3,0,0
2013,Aviation accident,1,4,0,0,0,0,0,0
2013,collapse,6,0,0,0,0,0,0,0
2013,Drowning,23,34,0,0,0,0,0,0
2013,Explotion,3,2,0,0,0,6,0,0
2013,Fire,25,18,1,3,0,45,0,0
2013,Flood,9,9,0,0,0,4,0,0
2013,Hail,3,0,0,0,0,0,0,0
2013,Heavy rain,4,1,0,0,0,173,0,0
2013,Industrial explosions,1,0,0,0,0,0,0,0
2013,Landslide,3,1,6,0,0,0,0,0
2013,Maritime disaster,1,2,0,0,0,7,0,0
2013,Mining accidents,9,27,0,0,0,0,0,0
2013,Other,4,5,7,10,0,3,0,0
2013,poisoning,2,5,0,0,0,24,0,0
2013,Snow,5,0,0,0,0,1048,0,0
2013,Stuck,7,0,0,0,0,23,0,0
2013,Traffic accident,30,55,0,0,0,106,0,0
2014,Acid rain,2,0,0,1,0,0,0,0
2014,Air pollution,1,1,0,0,0,0,0,0
2014,Avalanche,1,4,0,0,0,0,0,0
2014,collapse,8,1,0,0,0,0,0,0
2014,Draught,3,2,0,0,0,0,0,0
2014,Drowning,7,8,0,0,0,0,0,0
2014,Explotion,3,1,0,0,0,0,0,0
2014,Famine,2,1,0,0,0,0,0,0
2014,Fire,29,6,0,2,5,13,0,0
2014,Fog,8,0,0,0,0,0,0,0
2014,Forest fire,3,0,0,0,0,0,0,0
2014,Heavy rain,4,0,0,0,0,0,0,0
2014,Industrial explosions,3,0,0,0,0,0,0,0
2014,Maritime disaster,1,0,0,0,0,0,0,0
2014,Mining accidents,3,3,0,0,0,0,0,0
2014,Nuclear accidents,1,0,0,0,0,0,0,0
2014,Other,3,0,0,0,0,0,0,0
2014,poisoning,13,9,0,0,0,41,0,0
2014,Rockslide,4,2,0,0,0,0,0,0
2014,Severe colds,1,0,0,0,0,0,0,0
2014,Snow,1,0,0,0,0,0,0,0
2014,Tornado,1,0,0,0,0,0,0,0
2014,Traffic accident,158,125,0,0,0,27,0,0
2014,Train accident,2,1,0,0,0,0,0,0
TOTAL,,6486,99437,65798,1294752,2811,16218352,10000000000,1.05272E+14
