"Year","Event","DataCards","Deaths","Houses.Ruined","Affected","Monetary.LossUSD","Event_Severity","Event_factor"
"2014","EPIDEMIC",1,0,0,1,0,0,6
"2014","EXTREME TEMPERATURE",1,5,0,0,0,500,7
"2014","FIRE",78,33,205,432,20921713,42,8
"2014","FLOOD",16,1,1583,300,664,6,9
"2014","LIGHTNING",28,34,6,0,0,121,12
"2014","ROAD ACCIDENT",136,189,0,0,0,139,15
"2014","SINKING",8,15,0,0,0,188,16
"2014","STORM",1,0,0,0,0,0,17
"2014","STRONG WIND",11,5,7,0,0,45,18
"2014","STRUCTURAL COLLAPSE",16,5,114,0,0,31,19
"2014","SWELL",7,0,0,0,0,0,20
"2014","WILD FIRE",98,0,0,0,0,0,21
"2015","DROWNING",1,0,0,0,0,0,4
"2015","FIRE",2,1,0,0,0,50,8
"2015","LOCUST",1,0,0,0,0,0,13
"2015","ROAD ACCIDENT",2,0,0,0,0,0,15
"2015","SWELL",1,0,0,0,10740,0,20
