"Year","Event","DataCards","Deaths","Houses.Ruined","Affected","Monetary.LossUSD","Event_Severity","Event_factor"
"2015","WINDSTORM",1,0,0,0,0,0,39
"2016","DROUGHT",2,0,0,35380,632809,0,7
"2016","EARTHQUAKE",2,17,26128,250920,15447,850,8
"2016","FIRE",26,1,3,348,19307577,4,11
"2016","FLOOD",40,13,5119,75707,4698299,32,12
"2016","HUNGER/FAMINE",1,0,0,451284,0,0,18
"2016","LIGHTNING",4,0,0,10,41192,0,21
"2016","MARINE ACCIDENT",1,3,0,8,0,300,22
"2016","MINE ACCIDENT",1,0,0,6,0,0,23
"2016","PEST INFESTATION",2,0,1400,13842,4926,0,25
"2016","RAINS",18,2,448,6116,531379,11,27
"2016","RATE IN FIELD",1,0,0,0,2360,0,28
"2016","STRONG WINDS",8,0,72,437,34265,0,31
"2016","STRUCTURAL COLLAPSE",3,0,86,544,16224,0,32
"2016","WILD ANIMALS",1,1,0,0,1032,100,38
"2016","WINDSTORM",2,0,38,340,0,0,39
"2017","ACCIDENT",1,0,0,246,5086,0,1
"2017","ACCIDENTS",1,1,0,2,0,100,2
"2017","DROUGHT",1,0,0,2090,439827,0,7
"2017","EARTHQUAKE",1,1,0,0,0,100,8
"2017","EPIDEMIC",1,1,36,258,0,100,9
"2017","EXPLOSION",1,5,0,0,0,500,10
"2017","FIRE",10,0,5,76,342832,0,11
"2017","FLOOD",14,21,7839,54048,9143,150,12
"2017","MINE ACCIDENT",1,4,0,0,0,400,23
"2017","RAINS",12,2,447,2024,8478,17,27
"2017","RATE IN FIELD",1,0,0,4702,0,0,28
"2017","STRONG WINDS",9,0,144,1090,881449,0,31
"2017","STRUCTURAL COLLAPSE",10,1,74,573,24241,10,32
"2017","VERMIN INFESTATION",1,0,0,0,0,0,36
"2017","WINDSTORM",8,0,660,929,0,0,39
"2018","ACCIDENTS",1,2,0,2,0,200,2
"2018","EPIDEMIC",23,85,0,9294,0,370,9
"2018","FIRE",11,0,470,4888,5027,0,11
"2018","FLOOD",52,108,15092,60131,1640454,208,12
"2018","HOUSE FIRE ACCIDENT",1,0,0,0,2406,0,17
"2018","LANDSLIDE",1,0,43,430,0,0,20
